url,name,brand,country,gender,rating,rating_count,year,notes_top,notes_middle,notes_base,accords,embedding_text
https://www.fragrantica.com/perfume/xerjoff/accento-overdose-pride-edition-74630.html,accento-overdose-pride-edition,xerjoff,Italy,unisex,1.42,201,2022.0,"fruity notes, aldehydes, green notes","bulgarian rose, egyptian jasmine, lily-of-the-valley","eucalyptus, pine","rose, woody, fruity, aromatic, floral","accento-overdose-pride-edition by xerjoff. Accords: rose, woody, fruity, aromatic, floral. Top notes: fruity notes, aldehydes, green notes. Middle notes: bulgarian rose, egyptian jasmine, lily-of-the-valley. Base notes: eucalyptus, pine"
https://www.fragrantica.com/perfume/jean-paul-gaultier/classique-pride-2024-90394.html,classique-pride-2024,jean-paul-gaultier,France,women,1.86,70,2024.0,"yuzu, citruses","orange blossom, neroli","musk, blonde woods","citrus, white floral, sweet, fresh, musky","classique-pride-2024 by jean-paul-gaultier. Accords: citrus, white floral, sweet, fresh, musky. Top notes: yuzu, citruses. Middle notes: orange blossom, neroli. Base notes: musk, blonde woods"
https://www.fragrantica.com/perfume/jean-paul-gaultier/classique-pride-2023-81775.html,classique-pride-2023,jean-paul-gaultier,France,unisex,1.91,285,2023.0,"blood orange, yuzu","neroli, orange blossom","musk, white woods","citrus, white floral, sweet, fresh spicy, musky","classique-pride-2023 by jean-paul-gaultier. Accords: citrus, white floral, sweet, fresh spicy, musky. Top notes: blood orange, yuzu. Middle notes: neroli, orange blossom. Base notes: musk, white woods"
https://www.fragrantica.com/perfume/bruno-banani/pride-edition-man-55514.html,pride-edition-man,bruno-banani,Germany,men,1.92,59,2019.0,"guarana, grapefruit, red apple","walnut, lavender, guava","vetiver, benzoin, amber","fruity, nutty, woody, tropical","pride-edition-man by bruno-banani. Accords: fruity, nutty, woody, tropical. Top notes: guarana, grapefruit, red apple. Middle notes: walnut, lavender, guava. Base notes: vetiver, benzoin, amber"
https://www.fragrantica.com/perfume/jean-paul-gaultier/le-male-pride-collector-60765.html,le-male-pride-collector,jean-paul-gaultier,France,men,1.93,632,2020.0,"mint, lavender, cardamom, artemisia, bergamot","caraway, cinnamon, orange blossom","vanilla, sandalwood, amber, cedar, tonka bean","aromatic, warm spicy, fresh spicy, cinnamon, vanilla","le-male-pride-collector by jean-paul-gaultier. Accords: aromatic, warm spicy, fresh spicy, cinnamon, vanilla. Top notes: mint, lavender, cardamom, artemisia, bergamot. Middle notes: caraway, cinnamon, orange blossom. Base notes: vanilla, sandalwood, amber, cedar, tonka bean"
https://www.fragrantica.com/perfume/jean-paul-gaultier/le-male-pride-2023-81774.html,le-male-pride-2023,jean-paul-gaultier,France,men,1.95,531,2023.0,"yuzu, blood orange","neroli, orange blossom","musk, white woods","citrus, white floral, sweet, fresh spicy, green","le-male-pride-2023 by jean-paul-gaultier. Accords: citrus, white floral, sweet, fresh spicy, green. Top notes: yuzu, blood orange. Middle notes: neroli, orange blossom. Base notes: musk, white woods"
https://www.fragrantica.com/perfume/jean-paul-gaultier/le-male-pride-2024-90393.html,le-male-pride-2024,jean-paul-gaultier,France,men,1.95,285,2024.0,"citruses, yuzu","neroli, orange blossom","woodsy notes, musk","white floral, citrus, fresh, soapy","le-male-pride-2024 by jean-paul-gaultier. Accords: white floral, citrus, fresh, soapy. Top notes: citruses, yuzu. Middle notes: neroli, orange blossom. Base notes: woodsy notes, musk"
https://www.fragrantica.com/perfume/ralph-lauren/polo-red-pride-edition-62728.html,polo-red-pride-edition,ralph-lauren,USA,men,2.05,107,2020.0,"cranberry, pink grapefruit, citron","clary sage, lavender, saffron","amberwood, brazilian redwood, coffee","woody, amber, citrus, warm spicy, aromatic","polo-red-pride-edition by ralph-lauren. Accords: woody, amber, citrus, warm spicy, aromatic. Top notes: cranberry, pink grapefruit, citron. Middle notes: clary sage, lavender, saffron. Base notes: amberwood, brazilian redwood, coffee"
https://www.fragrantica.com/perfume/ralph-lauren/ralph-pride-edition-62727.html,ralph-pride-edition,ralph-lauren,USA,women,2.12,50,2020.0,"tangerine, green apple, freesia","magnolia, lime (linden blossom), osmanthus","musk, white iris","citrus, fruity, floral, sweet, green","ralph-pride-edition by ralph-lauren. Accords: citrus, fruity, floral, sweet, green. Top notes: tangerine, green apple, freesia. Middle notes: magnolia, lime (linden blossom), osmanthus. Base notes: musk, white iris"
https://www.fragrantica.com/perfume/we-pink/waffle-93845.html,waffle,we-pink,Brazil,women,2.41,27,2023.0,"strawberry, almond, raspberry","butter, peach blossom, violet","praline, vanilla, musk","powdery, musky, violet, fruity, fresh","waffle by we-pink. Accords: powdery, musky, violet, fruity, fresh. Top notes: strawberry, almond, raspberry. Middle notes: butter, peach blossom, violet. Base notes: praline, vanilla, musk"
https://www.fragrantica.com/perfume/jean-paul-gaultier/le-male-pride-edition-73607.html,le-male-pride-edition,jean-paul-gaultier,France,men,2.53,662,2022.0,"blood orange, yuzu","neroli, orange blossom","musk, white woods","citrus, white floral, fresh spicy, sweet, musky","le-male-pride-edition by jean-paul-gaultier. Accords: citrus, white floral, fresh spicy, sweet, musky. Top notes: blood orange, yuzu. Middle notes: neroli, orange blossom. Base notes: musk, white woods"
https://www.fragrantica.com/perfume/vivamor-parfums/rouge-imperiale-81650.html,rouge-imperiale,vivamor-parfums,France,unisex,2.62,26,2023.0,"saffron, bulgarian rose","australian sandalwood, iris, jasmine","suede, bourbon vanilla, texas cedar","leather, warm spicy, rose, powdery, metallic","rouge-imperiale by vivamor-parfums. Accords: leather, warm spicy, rose, powdery, metallic. Top notes: saffron, bulgarian rose. Middle notes: australian sandalwood, iris, jasmine. Base notes: suede, bourbon vanilla, texas cedar"
https://www.fragrantica.com/perfume/brocard/cherry-lady-45795.html,cherry-lady,brocard,Russia,women,2.64,39,,"watermelon, mango, papaya, pineapple, peach, lemon","lotus, hibiscus","musk, sandalwood, amber","fruity, tropical, sweet, ozonic, aquatic","cherry-lady by brocard. Accords: fruity, tropical, sweet, ozonic, aquatic. Top notes: watermelon, mango, papaya, pineapple, peach, lemon. Middle notes: lotus, hibiscus. Base notes: musk, sandalwood, amber"
https://www.fragrantica.com/perfume/bybozo/french-kiss-83935.html,french-kiss,bybozo,France,women,2.65,26,2023.0,"lemon verbena, neroli","fig, corn, magnolia, saffron, barberry, cherry blossom","pear wood, meringue, amber","fruity, woody, sweet, floral, citrus","french-kiss by bybozo. Accords: fruity, woody, sweet, floral, citrus. Top notes: lemon verbena, neroli. Middle notes: fig, corn, magnolia, saffron, barberry, cherry blossom. Base notes: pear wood, meringue, amber"
https://www.fragrantica.com/perfume/sospiro-perfumes/erba-oud-75943.html,erba-oud,sospiro-perfumes,Italy,unisex,2.66,65,2022.0,"orange, bergamot, lemon","melon, saffron, peach, apple","agarwood (oud), leather, vanilla, amber, white musk","citrus, oud, fruity, leather, sweet","erba-oud by sospiro-perfumes. Accords: citrus, oud, fruity, leather, sweet. Top notes: orange, bergamot, lemon. Middle notes: melon, saffron, peach, apple. Base notes: agarwood (oud), leather, vanilla, amber, white musk"
https://www.fragrantica.com/perfume/trump/donald-trump-22530.html,donald-trump,trump,USA,men,2.68,569,2004.0,"cucumber, black basil, mint, citruses","spicy notes, pepper, herbal notes, woody notes","spicy notes, exotic woods, vetiver","green, fresh spicy, aromatic, ozonic, aquatic","donald-trump by trump. Accords: green, fresh spicy, aromatic, ozonic, aquatic. Top notes: cucumber, black basil, mint, citruses. Middle notes: spicy notes, pepper, herbal notes, woody notes. Base notes: spicy notes, exotic woods, vetiver"
https://www.fragrantica.com/perfume/rook-perfumes/school-71048.html,school,rook-perfumes,UK,unisex,2.68,28,2021.0,"concrete, woody notes, ozonic notes, moss","rubber, paper, olibanum","coffee, cedar","rubber, mineral, paper, woody","school by rook-perfumes. Accords: rubber, mineral, paper, woody. Top notes: concrete, woody notes, ozonic notes, moss. Middle notes: rubber, paper, olibanum. Base notes: coffee, cedar"
https://www.fragrantica.com/perfume/o-boticario/glamour-gold-glam-75017.html,glamour-gold-glam,o-boticario,Brazil,women,2.69,118,2022.0,"raspberry, neroli, bergamot","jasmine, orange blossom, tuberose","clearwood, amber, sandalwood, patchouli, cistus incanus","woody, white floral, fruity, sweet, amber","glamour-gold-glam by o-boticario. Accords: woody, white floral, fruity, sweet, amber. Top notes: raspberry, neroli, bergamot. Middle notes: jasmine, orange blossom, tuberose. Base notes: clearwood, amber, sandalwood, patchouli, cistus incanus"
https://www.fragrantica.com/perfume/clean/clean-simply-soap-5899.html,clean-simply-soap,clean,USA,women,2.71,143,2009.0,"bergamot, frangipani","lotus, violet, rose",musk,"floral, powdery, citrus, musky, violet","clean-simply-soap by clean. Accords: floral, powdery, citrus, musky, violet. Top notes: bergamot, frangipani. Middle notes: lotus, violet, rose. Base notes: musk"
https://www.fragrantica.com/perfume/michael-malul-london/visionair-midnight-blue-62601.html,visionair-midnight-blue,michael-malul-london,USA,men,2.71,42,2020.0,"watermelon, lavender, bergamot","lotus, jasmine","musk, sandalwood, amber","ozonic, aquatic, lavender, citrus, floral","visionair-midnight-blue by michael-malul-london. Accords: ozonic, aquatic, lavender, citrus, floral. Top notes: watermelon, lavender, bergamot. Middle notes: lotus, jasmine. Base notes: musk, sandalwood, amber"
https://www.fragrantica.com/perfume/o-boticario/malbec-sport-41727.html,malbec-sport,o-boticario,Brazil,men,2.72,299,2016.0,"nutmeg, cardamom, lime, bergamot, mandarin orange, juniper","lavender, geranium, head space waterfall, sage","leather, patchouli, sandalwood, musk, amber, cedar, moss, vetiver, tonka bean","leather, fresh spicy, warm spicy, woody, aromatic","malbec-sport by o-boticario. Accords: leather, fresh spicy, warm spicy, woody, aromatic. Top notes: nutmeg, cardamom, lime, bergamot, mandarin orange, juniper. Middle notes: lavender, geranium, head space waterfall, sage. Base notes: leather, patchouli, sandalwood, musk, amber, cedar, moss, vetiver, tonka bean"
https://www.fragrantica.com/perfume/filippo-sorcinelli/cyber-sex-67616.html,cyber-sex,filippo-sorcinelli,Italy,unisex,2.74,70,2021.0,"juniper berries, pink grapefruit, mandarin orange, neroli","rosemary, spices, cyclamen, lavender, almond blossom","ambrette (musk mallow), vetiver, cedar, precious woods, vanilla, tonka bean","aromatic, fresh spicy, woody, citrus, musky","cyber-sex by filippo-sorcinelli. Accords: aromatic, fresh spicy, woody, citrus, musky. Top notes: juniper berries, pink grapefruit, mandarin orange, neroli. Middle notes: rosemary, spices, cyclamen, lavender, almond blossom. Base notes: ambrette (musk mallow), vetiver, cedar, precious woods, vanilla, tonka bean"
https://www.fragrantica.com/perfume/jean-paul-gaultier/classique-pride-edition-73288.html,classique-pride-edition,jean-paul-gaultier,France,women,2.75,174,2022.0,"yuzu, blood orange","neroli, orange blossom","musk, white wood","citrus, white floral, musky, woody, fresh spicy","classique-pride-edition by jean-paul-gaultier. Accords: citrus, white floral, musky, woody, fresh spicy. Top notes: yuzu, blood orange. Middle notes: neroli, orange blossom. Base notes: musk, white wood"
https://www.fragrantica.com/perfume/navitus-parfums/oud-imperium-60637.html,oud-imperium,navitus-parfums,UAE,unisex,2.81,62,2019.0,"apple, lavender, lemon","jasmine, vanilla, woody notes, lily-of-the-valley","agarwood (oud), amber, tonka bean, sandalwood, cypriol oil or nagarmotha, musk, guaiac wood","woody, vanilla, amber, powdery, oud","oud-imperium by navitus-parfums. Accords: woody, vanilla, amber, powdery, oud. Top notes: apple, lavender, lemon. Middle notes: jasmine, vanilla, woody notes, lily-of-the-valley. Base notes: agarwood (oud), amber, tonka bean, sandalwood, cypriol oil or nagarmotha, musk, guaiac wood"
https://www.fragrantica.com/perfume/franck-boclet/vetiver-49353.html,vetiver,franck-boclet,France,unisex,2.81,32,2018.0,"bergamot, lemon, orange","vetiver, orange blossom, lily-of-the-valley, rose, jasmine","vetiver, musk, sandalwood, cedar, chive","citrus, white floral, woody, aromatic, musky","vetiver by franck-boclet. Accords: citrus, white floral, woody, aromatic, musky. Top notes: bergamot, lemon, orange. Middle notes: vetiver, orange blossom, lily-of-the-valley, rose, jasmine. Base notes: vetiver, musk, sandalwood, cedar, chive"
https://www.fragrantica.com/perfume/ricardo-ramos-perfumes-de-autor/cristina-la-veneno-veneno-pa-tu-piel-66074.html,cristina-la-veneno-veneno-pa-tu-piel,ricardo-ramos-perfumes-de-autor,Spain,unisex,2.82,55,2020.0,"tonic water, gin, berry fruits","vinyl, blood, saffron, turkish rose","madagascar vanilla, musk, galbanum, sandalwood","vinyl, mineral, metallic, aromatic","cristina-la-veneno-veneno-pa-tu-piel by ricardo-ramos-perfumes-de-autor. Accords: vinyl, mineral, metallic, aromatic. Top notes: tonic water, gin, berry fruits. Middle notes: vinyl, blood, saffron, turkish rose. Base notes: madagascar vanilla, musk, galbanum, sandalwood"
https://www.fragrantica.com/perfume/filippo-sorcinelli/quickie-and-coffee-90649.html,quickie-and-coffee,filippo-sorcinelli,Italy,unisex,2.82,33,2024.0,"coffee, honey, pine","animal notes, saffron, marine notes, jasmine","musk, ambrette, amber","musky, warm spicy, animalic, coffee, powdery","quickie-and-coffee by filippo-sorcinelli. Accords: musky, warm spicy, animalic, coffee, powdery. Top notes: coffee, honey, pine. Middle notes: animal notes, saffron, marine notes, jasmine. Base notes: musk, ambrette, amber"
https://www.fragrantica.com/perfume/faberlic/orangerie-mimosa-19311.html,orangerie-mimosa,faberlic,Russia,women,2.83,52,2003.0,mimosa,red lily,"iris, tonka bean","yellow floral, powdery, floral, sweet, white floral","orangerie-mimosa by faberlic. Accords: yellow floral, powdery, floral, sweet, white floral. Top notes: mimosa. Middle notes: red lily. Base notes: iris, tonka bean"
https://www.fragrantica.com/perfume/in-the-box/aventhis-64328.html,aventhis,in-the-box,Brazil,men,2.83,65,2019.0,"bergamot, pineapple, apple, black currant leaf","birch, patchouli, red berries, jasmine","oakmoss, musk, amber, vanilla","fruity, mossy, woody, earthy, citrus","aventhis by in-the-box. Accords: fruity, mossy, woody, earthy, citrus. Top notes: bergamot, pineapple, apple, black currant leaf. Middle notes: birch, patchouli, red berries, jasmine. Base notes: oakmoss, musk, amber, vanilla"
https://www.fragrantica.com/perfume/carolina-herrera/212-heroes-collector-edition-90277.html,212-heroes-collector-edition,carolina-herrera,USA,men,2.84,31,2023.0,"pear, cannabis, lemon zest, ginger",african geranium,"leather, woodsy notes","leather, woody, aromatic, citrus, cannabis","212-heroes-collector-edition by carolina-herrera. Accords: leather, woody, aromatic, citrus, cannabis. Top notes: pear, cannabis, lemon zest, ginger. Middle notes: african geranium. Base notes: leather, woodsy notes"
https://www.fragrantica.com/perfume/bohoboco/wild-carrot-oud-74152.html,wild-carrot-oud,bohoboco,Poland,unisex,2.85,147,2022.0,"carrot, cinnamon, bergamot","agarwood (oud), dry wood, cedar, tobacco","earthy notes, leather, styrax","earthy, woody, powdery, oud, soft spicy","wild-carrot-oud by bohoboco. Accords: earthy, woody, powdery, oud, soft spicy. Top notes: carrot, cinnamon, bergamot. Middle notes: agarwood (oud), dry wood, cedar, tobacco. Base notes: earthy notes, leather, styrax"
https://www.fragrantica.com/perfume/dzintars/titaniks-20475.html,titaniks,dzintars,Latvia,men,2.86,56,2000.0,"watery notes, bergamot, grapefruit","seaweed, myrtle, iris","pine tree, woody notes, amber","aromatic, woody, aquatic, marine, fresh spicy","titaniks by dzintars. Accords: aromatic, woody, aquatic, marine, fresh spicy. Top notes: watery notes, bergamot, grapefruit. Middle notes: seaweed, myrtle, iris. Base notes: pine tree, woody notes, amber"
https://www.fragrantica.com/perfume/aaron-terence-hughes/neroli-58431.html,neroli,aaron-terence-hughes,UK,unisex,2.86,29,2019.0,neroli,jasmine sambac,sandalwood,"white floral, citrus, woody, floral, fresh","neroli by aaron-terence-hughes. Accords: white floral, citrus, woody, floral, fresh. Top notes: neroli. Middle notes: jasmine sambac. Base notes: sandalwood"
https://www.fragrantica.com/perfume/brocard/snow-palace-81665.html,snow-palace,brocard,Russia,women,2.88,33,2023.0,"ozonic notes, aquatic notes, aldehydes","white musk, lily of the valley, bergamot","sandalwood, amber","ozonic, aldehydic, fresh, marine, musky","snow-palace by brocard. Accords: ozonic, aldehydic, fresh, marine, musky. Top notes: ozonic notes, aquatic notes, aldehydes. Middle notes: white musk, lily of the valley, bergamot. Base notes: sandalwood, amber"
https://www.fragrantica.com/perfume/guerlain/neroli-outrenoir-2024-89177.html,neroli-outrenoir-2024,guerlain,France,unisex,2.89,27,2024.0,"petitgrain, bergamot, lemon, tangerine, grapefruit","tea, neroli, earthy notes, orange blossom, smoke","benzoin, vanilla, ambrette (musk mallow), myrrh, moss","citrus, green, white floral, fresh spicy, aromatic","neroli-outrenoir-2024 by guerlain. Accords: citrus, green, white floral, fresh spicy, aromatic. Top notes: petitgrain, bergamot, lemon, tangerine, grapefruit. Middle notes: tea, neroli, earthy notes, orange blossom, smoke. Base notes: benzoin, vanilla, ambrette (musk mallow), myrrh, moss"
https://www.fragrantica.com/perfume/il-profvmo/santal-rouge-13289.html,santal-rouge,il-profvmo,Italy,men,2.9,30,2011.0,bitter orange,"sandalwood, carnation, red berries","clove, brazilian rosewood","woody, warm spicy, powdery, citrus, balsamic","santal-rouge by il-profvmo. Accords: woody, warm spicy, powdery, citrus, balsamic. Top notes: bitter orange. Middle notes: sandalwood, carnation, red berries. Base notes: clove, brazilian rosewood"
https://www.fragrantica.com/perfume/navitus-parfums/oud-luxuria-60636.html,oud-luxuria,navitus-parfums,UAE,unisex,2.91,69,2019.0,"turkish rose, saffron, leather, red berries, orange, cinnamon","geranium, rose, jasmine, osmanthus","agarwood (oud), incense, musk, labdanum, amber","rose, fresh spicy, oud, warm spicy, amber","oud-luxuria by navitus-parfums. Accords: rose, fresh spicy, oud, warm spicy, amber. Top notes: turkish rose, saffron, leather, red berries, orange, cinnamon. Middle notes: geranium, rose, jasmine, osmanthus. Base notes: agarwood (oud), incense, musk, labdanum, amber"
https://www.fragrantica.com/perfume/diesel/diesel-green-feminine-special-edition-4855.html,diesel-green-feminine-special-edition,diesel,Italy,women,2.92,26,2003.0,"lime, ginger, cinnamon","carnation, orange blossom, jasmine, rose","cedar, sandalwood, amber, musk","warm spicy, citrus, woody, white floral, floral","diesel-green-feminine-special-edition by diesel. Accords: warm spicy, citrus, woody, white floral, floral. Top notes: lime, ginger, cinnamon. Middle notes: carnation, orange blossom, jasmine, rose. Base notes: cedar, sandalwood, amber, musk"
https://www.fragrantica.com/perfume/house-of-sillage/whispers-of-temptation-68505.html,whispers-of-temptation,house-of-sillage,USA,unisex,2.92,37,2021.0,"black currant, plum, cardamom","saffron, rose petals, night blooming jasmine","suede, agarwood (oud), australian sandalwood","fruity, oud, woody, warm spicy, leather","whispers-of-temptation by house-of-sillage. Accords: fruity, oud, woody, warm spicy, leather. Top notes: black currant, plum, cardamom. Middle notes: saffron, rose petals, night blooming jasmine. Base notes: suede, agarwood (oud), australian sandalwood"
https://www.fragrantica.com/perfume/zoologist-perfumes/dodo-edition-2020-64003.html,dodo-edition-2020,zoologist-perfumes,Canada,unisex,2.93,237,2020.0,"rosemary, petitgrain, bergamot, pink pepper","black currant, pineapple, clary sage, cardamom","cumin, basil, lavender, musk, geranium, oakmoss, patchouli, tonka bean, oak","fresh spicy, aromatic, fruity, woody, sweet","dodo-edition-2020 by zoologist-perfumes. Accords: fresh spicy, aromatic, fruity, woody, sweet. Top notes: rosemary, petitgrain, bergamot, pink pepper. Middle notes: black currant, pineapple, clary sage, cardamom. Base notes: cumin, basil, lavender, musk, geranium, oakmoss, patchouli, tonka bean, oak"
https://www.fragrantica.com/perfume/bi-es/oshi-30394.html,oshi,bi-es,Poland,women,2.93,30,,"freesia, litchi, peony, pepper","lily-of-the-valley, magnolia, violet root","powdery notes, cedar, white musk","floral, powdery, fresh, woody, fresh spicy","oshi by bi-es. Accords: floral, powdery, fresh, woody, fresh spicy. Top notes: freesia, litchi, peony, pepper. Middle notes: lily-of-the-valley, magnolia, violet root. Base notes: powdery notes, cedar, white musk"
https://www.fragrantica.com/perfume/brocard/spring-bloom-66489.html,spring-bloom,brocard,Russia,unisex,2.93,42,2021.0,"citruses, green notes, watery notes, mint","peony, apple, rose, lily-of-the-valley, plum","musk, woody notes, amber","fresh, green, floral, rose, musky","spring-bloom by brocard. Accords: fresh, green, floral, rose, musky. Top notes: citruses, green notes, watery notes, mint. Middle notes: peony, apple, rose, lily-of-the-valley, plum. Base notes: musk, woody notes, amber"
https://www.fragrantica.com/perfume/ricardo-ramos-perfumes-de-autor/laaurora-45293.html,laaurora,ricardo-ramos-perfumes-de-autor,Spain,unisex,2.93,29,2017.0,"bergamot, cardamom, violet","turkish rose, atlas cedar, carnation","olibanum, gurjan balsam, cashmere musk","warm spicy, citrus, aromatic, rose, fresh spicy","laaurora by ricardo-ramos-perfumes-de-autor. Accords: warm spicy, citrus, aromatic, rose, fresh spicy. Top notes: bergamot, cardamom, violet. Middle notes: turkish rose, atlas cedar, carnation. Base notes: olibanum, gurjan balsam, cashmere musk"
https://www.fragrantica.com/perfume/pokrovka-trading-house/charming-snowdrop-33815.html,charming-snowdrop,pokrovka-trading-house,Russia,women,2.93,28,,"freesia, pepper","snowdrops, jasmine, bulgarian rose","incense, sandalwood","floral, fresh, white floral, green","charming-snowdrop by pokrovka-trading-house. Accords: floral, fresh, white floral, green. Top notes: freesia, pepper. Middle notes: snowdrops, jasmine, bulgarian rose. Base notes: incense, sandalwood"
https://www.fragrantica.com/perfume/navitus-parfums/desir-infini-81972.html,desir-infini,navitus-parfums,UAE,unisex,2.94,34,2023.0,"italian lemon, red fruits","geranium, saffron","woodsy notes, oud, leather, smoke, amber","woody, smoky, leather, oud, fresh spicy","desir-infini by navitus-parfums. Accords: woody, smoky, leather, oud, fresh spicy. Top notes: italian lemon, red fruits. Middle notes: geranium, saffron. Base notes: woodsy notes, oud, leather, smoke, amber"
https://www.fragrantica.com/perfume/franck-boclet/cafe-55432.html,cafe,franck-boclet,France,unisex,2.94,197,2019.0,"coffee, bergamot, lemon","lily, rosemary, orange blossom, rose","moss, patchouli, sandalwood, vanilla, amber, cedar, vetiver","woody, warm spicy, earthy, white floral, coffee","cafe by franck-boclet. Accords: woody, warm spicy, earthy, white floral, coffee. Top notes: coffee, bergamot, lemon. Middle notes: lily, rosemary, orange blossom, rose. Base notes: moss, patchouli, sandalwood, vanilla, amber, cedar, vetiver"
https://www.fragrantica.com/perfume/paco-rabanne/1-million-23908.html,1-million,paco-rabanne,Spain,men,2.95,149,2014.0,"blood orange, grapefruit, mint","cinnamon, spices, rose","leather, amber, white woods, patchouli","citrus, warm spicy, cinnamon, leather, woody","1-million by paco-rabanne. Accords: citrus, warm spicy, cinnamon, leather, woody. Top notes: blood orange, grapefruit, mint. Middle notes: cinnamon, spices, rose. Base notes: leather, amber, white woods, patchouli"
https://www.fragrantica.com/perfume/brocard/erato-46550.html,erato,brocard,Russia,women,2.95,43,2017.0,"coriander, lemon, orange","strawberry, violet, spun sugar, raspberry","vanilla, musk, sandalwood, palisander rosewood, tolu balsam, amber","sweet, powdery, fruity, vanilla, woody","erato by brocard. Accords: sweet, powdery, fruity, vanilla, woody. Top notes: coriander, lemon, orange. Middle notes: strawberry, violet, spun sugar, raspberry. Base notes: vanilla, musk, sandalwood, palisander rosewood, tolu balsam, amber"
https://www.fragrantica.com/perfume/dior/new-look-2024-88939.html,new-look-2024,dior,France,unisex,2.96,395,2024.0,aldehydes,frankincense,amber,"amber, aldehydic, fresh, fresh spicy, soapy","new-look-2024 by dior. Accords: amber, aldehydic, fresh, fresh spicy, soapy. Top notes: aldehydes. Middle notes: frankincense. Base notes: amber"
https://www.fragrantica.com/perfume/ricardo-ramos-perfumes-de-autor/morayma-45155.html,morayma,ricardo-ramos-perfumes-de-autor,Spain,women,2.96,26,2016.0,"fig leaf, guava, coriander, grapefruit","gardenia, jasmine, magnolia, chamomile, narcissus","musk, hay, orris root","white floral, green, musky, herbal, lactonic","morayma by ricardo-ramos-perfumes-de-autor. Accords: white floral, green, musky, herbal, lactonic. Top notes: fig leaf, guava, coriander, grapefruit. Middle notes: gardenia, jasmine, magnolia, chamomile, narcissus. Base notes: musk, hay, orris root"
https://www.fragrantica.com/perfume/franck-boclet/flowers-49354.html,flowers,franck-boclet,France,unisex,2.96,56,2018.0,"basil, lime, bergamot","lily-of-the-valley, neroli, tuberose, rose","ylang-ylang, musk, sandalwood","white floral, green, fresh, fresh spicy, citrus","flowers by franck-boclet. Accords: white floral, green, fresh, fresh spicy, citrus. Top notes: basil, lime, bergamot. Middle notes: lily-of-the-valley, neroli, tuberose, rose. Base notes: ylang-ylang, musk, sandalwood"
https://www.fragrantica.com/perfume/filippo-sorcinelli/popper-pop-67617.html,popper-pop,filippo-sorcinelli,Italy,unisex,2.96,48,2021.0,"sweet almond, red apple, mint, nashi pear","orchid, magnolia, davana, pitosporum",woody notes,"fruity, almond, floral, sweet, nutty","popper-pop by filippo-sorcinelli. Accords: fruity, almond, floral, sweet, nutty. Top notes: sweet almond, red apple, mint, nashi pear. Middle notes: orchid, magnolia, davana, pitosporum. Base notes: woody notes"
https://www.fragrantica.com/perfume/dilis-parfum/kaorishiro-30878.html,kaorishiro,dilis-parfum,Turkey,women,2.96,46,2013.0,"lemon verbena, jasmine","hyacinth, musk, lemon","galbanum, cedar, moss","green, citrus, floral, musky, fresh spicy","kaorishiro by dilis-parfum. Accords: green, citrus, floral, musky, fresh spicy. Top notes: lemon verbena, jasmine. Middle notes: hyacinth, musk, lemon. Base notes: galbanum, cedar, moss"
https://www.fragrantica.com/perfume/brocard/lesnaa-malina-i-dusica-wild-raspberries-and-oregano-66486.html,lesnaa-malina-i-dusica-wild-raspberries-and-oregano,brocard,Russia,women,2.97,124,2021.0,"raspberry, watery notes, wild strawberry","rose hip, violet","caramel, musk, oakmoss","fruity, sweet, caramel, rose, musky","lesnaa-malina-i-dusica-wild-raspberries-and-oregano by brocard. Accords: fruity, sweet, caramel, rose, musky. Top notes: raspberry, watery notes, wild strawberry. Middle notes: rose hip, violet. Base notes: caramel, musk, oakmoss"
https://www.fragrantica.com/perfume/faberlic/collection-privee-brise-d-amour-19321.html,collection-privee-brise-d-amour,faberlic,Russia,women,2.97,39,2003.0,"neroli, rose hip, pineapple, green apple, jasmine, galbanum","freesia, iris, lily, lily-of-the-valley, rose","musk, amber, vanilla, apricot","white floral, floral, fruity, powdery, rose","collection-privee-brise-d-amour by faberlic. Accords: white floral, floral, fruity, powdery, rose. Top notes: neroli, rose hip, pineapple, green apple, jasmine, galbanum. Middle notes: freesia, iris, lily, lily-of-the-valley, rose. Base notes: musk, amber, vanilla, apricot"
https://www.fragrantica.com/perfume/laura-biagiotti/roma-eau-de-toilette-rosa-46174.html,roma-eau-de-toilette-rosa,laura-biagiotti,Italy,women,2.97,61,2017.0,"wild berries, bergamot","rose, jasmine, peony, neroli","vanilla, musk, sandalwood","vanilla, floral, rose, powdery, fruity","roma-eau-de-toilette-rosa by laura-biagiotti. Accords: vanilla, floral, rose, powdery, fruity. Top notes: wild berries, bergamot. Middle notes: rose, jasmine, peony, neroli. Base notes: vanilla, musk, sandalwood"
https://www.fragrantica.com/perfume/molinard/campus-75864.html,campus,molinard,France,unisex,2.97,34,2022.0,"pineapple, apple, lemon","geranium, lavender, sandalwood","patchouli, amberwood, musk","fruity, fresh spicy, aromatic, woody, lavender","campus by molinard. Accords: fruity, fresh spicy, aromatic, woody, lavender. Top notes: pineapple, apple, lemon. Middle notes: geranium, lavender, sandalwood. Base notes: patchouli, amberwood, musk"
